,id,lat,lon
24115,1596396843,53.6908637,91.6397719
24116,1596396844,53.6908955,91.6135170
24117,1596396845,53.6910417,91.6139159
24118,1596396846,53.6910923,91.6143906
24119,1596396847,53.6911035,91.6148654
24120,1596396848,53.6913734,91.6149319
24121,1596396849,53.6913766,91.6396880
24122,1596396850,53.6915533,91.6152737
24123,1596396851,53.6916529,91.6402722
24124,1596396853,53.6918120,91.6401849
24125,1596396854,53.6918682,91.6171064
24126,1596396855,53.6918738,91.6175717
24127,1596396856,53.6919582,91.6162138
24128,1596396857,53.6919582,91.6180465
24129,1596396858,53.6919975,91.6166696
24130,1596396859,53.6921550,91.6173628
24131,1596396860,53.6921943,91.6178376
24132,1596396861,53.6922337,91.6169260
24133,1596396862,53.6923405,91.6161189
24134,1596396863,53.6923518,91.6173343
24135,1596396864,53.6923574,91.6162803
24136,1596396865,53.6924642,91.6167266
24137,1596396866,53.6924923,91.6171634
24138,1596396867,53.6925767,91.6175812
24139,1596396868,53.6925935,91.6136785
24140,1596396869,53.6926666,91.6141248
24141,1596396870,53.6927228,91.6134886
24142,1596396871,53.6927678,91.6145331
24143,1596396872,53.6928747,91.6151313
24144,1596396873,53.6930152,91.6131657
24145,1596396874,53.6930765,91.6369670
24146,1596396875,53.6931043,91.6366582
24147,1596396876,53.6931362,91.6372826
24148,1596396877,53.6931614,91.6135455
24149,1596396878,53.6931670,91.6145426
24150,1596396879,53.6932196,91.6375512
24151,1596396880,53.6932514,91.6149794
24152,1596396881,53.6932673,91.6365105
24153,1596396882,53.6933707,91.6367858
24154,1596396883,53.6934257,91.6146280
24155,1596396884,53.6935550,91.6135740
24156,1596396885,53.6935775,91.6140488
24157,1596396886,53.6936137,91.6398729
24158,1596396887,53.6936337,91.6130328
24159,1596396888,53.6936843,91.6148085
24160,1596396889,53.6936843,91.6153022
24161,1596396890,53.6937349,91.6144381
24162,1596396891,53.6937799,91.6157295
24163,1596396892,53.6938811,91.6128713
24164,1596396893,53.6939485,91.6146945
24165,1596396894,53.6940216,91.6159479
24166,1596396895,53.6940947,91.6150743
24167,1596396896,53.6941060,91.6126340
24168,1596396897,53.6941172,91.6155206
24169,1596396898,53.6941397,91.6124156
24170,1596396899,53.6943140,91.6112001
24171,1596396900,53.6943140,91.6120927
24172,1596396901,53.6943477,91.6099467
24173,1596396902,53.6944602,91.6095384
24174,1596396903,53.6945557,91.6102411
24175,1596396904,53.6946176,91.6109912
24176,1596396905,53.6947300,91.6093770
24177,1596396906,53.6947357,91.6105734
24178,1596396907,53.6948481,91.6097948
24179,1596396908,53.6950224,91.6101461
24180,1596396909,53.6952641,91.6104405
24181,1596396910,53.6955171,91.6107063
24182,1596396911,53.6957982,91.6108583
24183,1596396912,53.6960063,91.6111621
24184,1596396913,53.6960850,91.6112666
24185,1596396914,53.6960850,91.6126055
24186,1596396915,53.6961131,91.6130613
24187,1596396916,53.6961862,91.6121687
24188,1596396917,53.6962030,91.6117034
24189,1596396918,53.6962986,91.6134126
24190,1596396919,53.6965628,91.6134031
24191,1596396920,53.6965910,91.6137544
24192,1596396921,53.6966865,91.6142007
24193,1596396922,53.6966865,91.6146850
24194,1596396923,53.6966922,91.6151598
24195,1596396924,53.6967034,91.6156346
24196,1596396925,53.6967933,91.6161094
24197,1596396926,53.6968945,91.6165462
24198,1596396927,53.6971474,91.6190149
24199,1596396928,53.6973218,91.6205050
24200,1596396929,53.6974905,91.6213786
24201,1596396930,53.6978840,91.6219863
24202,1596396931,53.6979964,91.6228599
24203,1596396932,53.6981651,91.6243223
24204,1596396933,53.6982325,91.6252338
24205,1596396934,53.6984012,91.6261074
24206,1596396935,53.6986036,91.6269431
24207,1596396936,53.6987947,91.6277787
24208,1596396937,53.6990758,91.6285383
24209,1596396938,53.6992894,91.6279876
24210,1596396939,53.6994806,91.6288232
24211,1596396940,53.6994918,91.6297538
24212,1596396941,53.6995143,91.6380719
24213,1596396942,53.6995818,91.6315200
24214,1596396943,53.6997729,91.6323936
24215,1596396948,53.6998853,91.6374452
24216,1596396950,53.6999528,91.6365716
24217,1596396952,53.7000427,91.6331912
24218,1596396953,53.7002001,91.6340458
24219,1596396954,53.7002226,91.6349764
24220,1597063476,53.5681635,91.3134981
24221,1597063480,53.5729164,91.3243986
24222,1597063485,53.5718970,91.3246775
24223,1597063491,53.5728144,91.3245273
24224,1597063493,53.5696544,91.3219309
24225,1597063503,53.5717059,91.3246560
24226,1597063509,53.5604760,91.2980330
24227,1597063510,53.5701004,91.3226605
24228,1597063513,53.5679978,91.3135839
24229,1597063519,53.5728399,91.3230253
24230,1597063534,53.5600108,91.2982690
24231,1597063536,53.5678067,91.3136268
24232,1597063541,53.5672332,91.3133693
24233,1597063574,53.5606290,91.3005220
24234,1597063589,53.5601128,91.2979471
24235,1597063593,53.5683419,91.3189268
24236,1597063633,53.5619954,91.3025761
24237,1597063635,53.5729546,91.3215232
24238,1597063639,53.5681635,91.3128114
24239,1597063650,53.5701386,91.3139916
24240,1597063653,53.5689408,91.3129187
24241,1597063656,53.5600682,91.2987732
24242,1597063684,53.5681125,91.3133264
24243,1597063686,53.5660863,91.3125325
24244,1597063690,53.5622758,91.3034559
24245,1597063720,53.5660736,91.3122964
24246,1597063723,53.5720372,91.3246775
24247,1597063736,53.5616550,91.3031184
24248,1597063741,53.5724704,91.3244415
24249,1597063760,53.5600363,91.2980544
24250,1597063797,53.5708777,91.3239265
24251,1597063805,53.5680361,91.3131976
24252,1597063829,53.5625598,91.3041055
24253,1597063839,53.5720499,91.3166738
24254,1597063841,53.5715912,91.3158584
24255,1597063842,53.5601255,91.2990951
24256,1597063849,53.5684438,91.3128114
24257,1597063853,53.5663030,91.3126397
24258,1597063856,53.5695015,91.3134337
24259,1597063866,53.5608726,91.2987115
24260,1597063872,53.5690555,91.3207507
24261,1597063888,53.5679978,91.3129402
24262,1597063894,53.5616513,91.3012672
24263,1597063898,53.5708904,91.3150001
24264,1597063919,53.5729036,91.3240123
24265,1597063928,53.5626746,91.3052856
24266,1597063931,53.5658570,91.3121248
24267,1597063940,53.5714765,91.3245058
24268,1597063955,53.5730565,91.3190341
24269,1597063973,53.5726743,91.3245488
24270,1597063974,53.5600300,91.2985372
24271,1597063975,53.5663412,91.3135410
24272,1597063976,53.5724831,91.3176608
24273,1597063977,53.5610651,91.2994862
24274,1597063986,53.5667363,91.3130260
24275,1597064009,53.5723048,91.3244415
24276,1597064013,53.5730947,91.3193345
24277,1597064032,53.5675901,91.3135410
24278,1597064033,53.5728399,91.3185191
24279,1597064035,53.5602339,91.2995028
24280,1597064036,53.5657932,91.3118458
24281,1597827737,53.8021319,91.2998711
24282,1597827812,53.8023223,91.3011140
24283,1597827897,53.8037599,91.2963769
24284,1597827914,53.8031705,91.2941439
24285,1597827941,53.8043316,91.3002300
24286,1597827950,53.8055288,91.2925213
24287,1597827955,53.8060880,91.2956262
24288,1597827959,53.8070860,91.2950559
24289,1597827963,53.8067881,91.2969199
24290,1599709206,53.7264747,91.5885863
24291,1599709210,53.7263351,91.5885917
24292,1599709214,53.7261824,91.5850960
24293,1599709218,53.7266905,91.5846059
24294,1599709222,53.7264271,91.5846703
24295,1599709225,53.7260427,91.5852086
24296,1599709228,53.7264173,91.5848760
24297,1599709231,53.7253035,91.5867358
24298,1599709236,53.7253607,91.5877119
24299,1599709241,53.7253575,91.5874973
24300,1599709262,53.7269508,91.5845845
24301,1599709267,53.7259634,91.5851764
24302,1599709272,53.7278458,91.5858075
24303,1599709276,53.7254242,91.5873579
24304,1599709279,53.7267445,91.5846864
24305,1599734717,53.6903390,91.5962593
24306,1599734719,53.6847915,91.5943861
24307,1599734727,53.6849837,91.5942847
24308,1599734731,53.6848048,91.5945465
24309,1599734733,53.6912751,91.5980264
24310,1599734739,53.6914965,91.5985537
24311,1599734740,53.6911703,91.5972072
24312,1599734744,53.6848531,91.5942975
24313,1599734745,53.6849287,91.5945835
24314,1599734746,53.6930571,91.5979030
24315,1599734751,53.6911185,91.5955609
24316,1599734753,53.6921302,91.5969588
24317,1599734755,53.6900055,91.5964578
24318,1599734756,53.6919181,91.5990193
24319,1599734757,53.6850796,91.5945234
24320,1599734758,53.6938143,91.5983037
24321,1599734763,53.6937908,91.5999318
24322,1599734764,53.7121488,91.5863174
24323,1599734766,53.6944493,91.5982978
24324,1599734767,53.6904451,91.5964524
24325,1599734769,53.6929577,91.5995713
24326,1599734770,53.7118605,91.5877568
24327,1599734775,53.6895122,91.5947315
24328,1599734777,53.6895322,91.5962159
24329,1599734785,53.6854555,91.5940513
24330,1599734787,53.6912329,91.5974701
24331,1599734789,53.6851136,91.5941484
24332,1599734791,53.6944064,91.6001115
24333,1599734793,53.6852324,91.5947326
24334,1599734796,53.7118789,91.5874171
24335,1599734804,53.6862694,91.5951650
24336,1599769015,53.7267661,91.5731670
24337,1599769029,53.7225611,91.5802342
24338,1599769032,53.7223675,91.5806419
24339,1599769046,53.7244910,91.5752104
24340,1599769060,53.7245798,91.5773830
24341,1599769080,53.7219517,91.5815592
24342,1599769089,53.7247877,91.5772730
24343,1599769091,53.7233578,91.5852767
24344,1599769115,53.7244973,91.5774313
24345,1599769120,53.7220342,91.5813285
24346,1599769122,53.7217200,91.5820259
24347,1599769130,53.7215867,91.5822512
24348,1599769137,53.7250686,91.5771872
24349,1599769140,53.7251448,91.5772140
24350,1599769146,53.7209106,91.5827340
24351,1599769158,53.7212026,91.5825140
24352,1599769159,53.7227135,91.5798211
24353,1599769181,53.7226373,91.5800571
24354,1599769211,53.7271729,91.5746283
24355,1599769217,53.7246560,91.5773293
24356,1599769219,53.7203519,91.5830719
24357,1599769223,53.7262759,91.5725092
24358,1599769267,53.7246893,91.5749234
24359,1599769273,53.7219803,91.5814841
24360,1599769289,53.7221136,91.5811568
24361,1599769321,53.7235515,91.5780401
24362,1599769323,53.7214725,91.5823639
24363,1599769348,53.7217835,91.5818542
24364,1599769376,53.7228500,91.5794080
24365,1599769387,53.7243878,91.5775251
24366,1599769389,53.7239958,91.5775734
24367,1599769405,53.7241323,91.5777960
24368,1599769422,53.7248845,91.5747035
24369,1599769424,53.7240625,91.5778765
24370,1599769426,53.7253352,91.5773991
24371,1599769438,53.7249417,91.5772033
24372,1599769439,53.7242624,91.5776458
24373,1599769495,53.7241720,91.5775573
24374,1599769497,53.7253067,91.5777719
24375,1599769504,53.7268481,91.5724023
24376,1599769528,53.7268618,91.5717745
24377,1599769530,53.7209995,91.5826535
24378,1599769564,53.7244545,91.5774715
24379,1599769583,53.7224723,91.5804756
24380,1599769623,53.7218755,91.5816879
24381,1599769631,53.7252384,91.5772837
24382,1599769681,53.7207296,91.5828466
24383,1599769725,53.7213582,91.5824282
24384,1599769731,53.7222723,91.5808403
24385,1599769733,53.7210883,91.5825945
24386,1599769820,53.7216438,91.5821493
24387,1599769826,53.7204440,91.5830505
24388,1599769850,53.7238911,91.5776968
24389,1599769859,53.7202265,91.5830424
24390,1599775011,53.7276892,91.5855936
24391,1599872397,53.7690265,91.4850157
24392,1599872399,53.7704882,91.4847529
24393,1599872420,53.7720529,91.4839830
24394,1599872458,53.7696575,91.4847583
24395,1599872470,53.7735079,91.4809388
24396,1599872480,53.7647302,91.4845169
24397,1599872494,53.7670671,91.4844310
24398,1599872504,53.7743591,91.4793080
24399,1599872507,53.7758681,91.4793751
24400,1600757931,53.6697736,91.3522537
24401,1600758292,53.6743290,91.3510757
24402,1600758303,53.6744721,91.3510615
24403,1600758317,53.6745857,91.3509052
24404,1600758331,53.6747111,91.3508268
24405,1600758338,53.6748129,91.3507631
24406,1601140716,53.7627796,91.4306569
24407,1601140770,53.7623758,91.4302666
24408,1601140783,53.7932556,91.4538968
24409,1618586260,53.7314819,91.4386282
24410,1618586261,53.7314902,91.4386993
24411,1618586262,53.7315041,91.4386946
24412,1618586263,53.7315120,91.4386182
24413,1618586264,53.7315131,91.4386275
24414,1618586265,53.7315203,91.4386892
24415,1628218626,53.8236901,91.3334548
24416,1628218680,53.8236355,91.3332783
24417,1630581456,53.7262747,91.4236365
24418,1630581567,53.7281186,91.4254078
24419,1630581570,53.7282474,91.4251797
24420,1630581598,53.7271397,91.4254828
24421,1740104691,53.7040505,91.4711570
24422,1740104827,53.7049746,91.4728715
24423,1740104837,53.7059990,91.4776362
24424,1740104840,53.7046259,91.4715465
24425,1740104864,53.7051803,91.4736440
24426,1740104872,53.7036183,91.4707000
24427,1740104906,53.7043525,91.4711200
24428,1740104911,53.7051041,91.4724391
24429,1740104925,53.7034805,91.4703620
24430,1740104968,53.7054674,91.4737663
24431,1740104970,53.7060015,91.4752426
24432,1740104971,53.7053861,91.4751954
24433,1740104977,53.7047421,91.4721881
24434,1740104998,53.7055338,91.4760102
24435,1740115143,53.6881840,91.4520999
24436,1740115150,53.6806833,91.4151638
24437,1740115166,53.6808635,91.4143449
24438,1740115170,53.6809284,91.4143782
24439,1740115171,53.6810549,91.4144723
24440,1740115175,53.6804463,91.4152904
24441,1740115182,53.6797443,91.4166484
24442,1740115206,53.6801508,91.4157826
24443,1740115374,53.6799106,91.4161017
24444,1740115431,53.6805546,91.4153207
24445,1740115447,53.6808900,91.4146654
24446,1740115460,53.6801619,91.4156696
24447,1740115513,53.6807578,91.4144130
24448,1740115577,53.6884067,91.4563110
24449,1740115579,53.6846228,91.4524357
24450,1740115580,53.6885042,91.4562681
24451,1740115595,53.6884092,91.4557783
24452,1740115600,53.6883819,91.4559484
24453,1740115603,53.6887561,91.4536132
24454,1740115611,53.6797876,91.4167736
24455,1740115688,53.6795320,91.4168439
24456,1740115723,53.6798261,91.4165808
24457,1740115744,53.6799667,91.4161184
24458,1740115787,53.6796008,91.4170397
24459,1740115789,53.6880957,91.4599421
24460,1740115838,53.6796645,91.4167648
24461,1740410659,53.7037765,91.4684255
24462,1740410692,53.6967495,91.4840620
24463,1740410712,53.7064295,91.4752116
24464,1740410749,53.7043722,91.4688176
24465,1740410750,53.7036304,91.4684877
24466,1740410794,53.7042151,91.4710006
24467,1740410857,53.7038098,91.4709024
24468,1740410870,53.6657837,91.4580859
24469,1740410874,53.6644290,91.4613507
24470,1740410972,53.7040493,91.4685360
24471,1740410994,53.6946766,91.4497159
24472,1740411005,53.6703996,91.4333877
24473,1740925077,53.6969103,91.7017358
24474,1740934965,53.7107410,91.6759037
24475,1740934966,53.7107456,91.6766414
24476,1740934967,53.7110130,91.6760098
24477,1740934968,53.7104501,91.6756741
24478,1740934969,53.7106597,91.6759571
24479,1740934970,53.7101907,91.6766554
24480,1740934971,53.7108205,91.6766707
24481,1740934973,53.7106793,91.6758140
24482,1740934975,53.7107495,91.6758415
24483,1740934989,53.7103313,91.6756277
24484,1740934991,53.7107905,91.6768896
24485,1740934993,53.7109518,91.6764570
24486,1740934995,53.7104240,91.6758651
24487,1740934997,53.7107800,91.6763899
24488,1837496483,53.5109503,91.7963371
24489,2061061208,53.9691260,91.6469139
24490,2061061268,53.9762125,91.6504812
24491,2061061278,53.9776985,91.6516721
24492,2061061298,53.9788342,91.6530079
24493,2061061333,53.9797490,91.6538823
24494,2061061387,53.9801371,91.6542041
24495,2061061461,53.9807459,91.6548747
24496,2061061473,53.9811434,91.6557544
24497,2061061479,53.9807017,91.6706943
24498,2061061481,53.9810014,91.6675562
24499,2061061482,53.9814462,91.6780436
24500,2061061483,53.9810834,91.6758764
24501,2061061485,53.9808342,91.6682482
24502,2061061486,53.9809415,91.6743261
24503,2061061491,53.9816670,91.6788161
24504,2061061494,53.9819320,91.6645682
24505,2061061497,53.9817672,91.6818815
24506,2061061498,53.9819383,91.6807902
24507,2061061500,53.9816797,91.6578358
24508,2061061508,53.9822254,91.6633451
24509,2061061516,53.9824462,91.6610438
24510,2061061517,53.9824399,91.6618484
24511,2061061518,53.9822191,91.6600031
24512,2061061523,53.9816087,91.6820830
24513,2115209519,53.7278788,91.6855810
24514,2115209521,53.7275676,91.6854289
24515,2115209522,53.7276137,91.6857065
24516,2115209525,53.7278328,91.6853033
24517,2119107383,53.7103384,91.6765082
24518,2119107384,53.7104017,91.6760509
24519,2119107394,53.7106497,91.6766312
24520,2119107396,53.7107130,91.6761738
24521,2299464302,53.7781759,91.4135885
24522,2299464306,53.7783154,91.4127946
24523,2299464307,53.7816436,91.4382112
24524,2349007193,53.6659997,91.2789133
24525,2349007194,53.6741707,91.2852745
24526,2349007195,53.6656810,91.2730989
24527,2349007196,53.6842639,91.3093289
24528,2349007197,53.6676240,91.2824969
24529,2441040958,53.6843723,91.3100466
24530,2630187026,53.5834361,91.9295704
24531,2630187027,53.5843150,91.9315338
24532,2630187028,53.5847162,91.9307399
24533,2630187029,53.5840284,91.9277036
24534,2630187030,53.5862320,91.9295919
24535,2630187031,53.5870536,91.9328320
24536,2630187032,53.5901837,91.9235381
24537,2630187033,53.5899512,91.9241095
24538,2630187034,53.5901227,91.9270652
24539,2630187035,53.5907022,91.9287730
24540,2630187036,53.5903478,91.9260608
24541,2630187037,53.5913156,91.9255726
24542,2630187038,53.5922166,91.9223489
24543,2630187039,53.5923584,91.9276070
24544,2630187040,53.5931248,91.9225762
24545,2630187041,53.5943705,91.9263732
24546,2633324499,53.8376186,91.3195323
24547,2633324500,53.8378037,91.3201175
24548,2633324501,53.8377283,91.3201859
24549,2633324510,53.8375487,91.3195958
24550,2641895821,53.8269184,91.2917234
24551,2641895822,53.8272443,91.2927615
24552,2641895823,53.8269714,91.2930161
24553,2641895824,53.8269331,91.2928908
24554,2641895825,53.8270750,91.2927682
24555,2641895826,53.8269851,91.2925031
24556,2641895827,53.8268461,91.2926381
24557,2641895828,53.8268020,91.2924892
24558,2641895829,53.8269441,91.2923545
24559,2641895830,53.8267793,91.2918557
24560,2657385608,53.6424345,91.3201222
24561,2657385609,53.6395476,91.3210876
24562,2657385610,53.6376655,91.3354739
24563,2657385611,53.6491641,91.3572633
24564,2657385612,53.6571298,91.3526993
24565,2760196571,53.7461096,91.4979225
24566,2760196577,53.7468773,91.4976168
24567,2760196579,53.7481874,91.4977401
24568,2760196581,53.7484832,91.4979336
24569,2760196583,53.7493389,91.4982310
24570,2760196585,53.7500684,91.4985341
24571,2760196589,53.7502645,91.4985043
24572,2760196593,53.7505157,91.4983356
24573,2760196595,53.7506711,91.4981586
24574,2760196597,53.7508361,91.4981210
24575,2760196599,53.7509915,91.4981800
24576,2760196603,53.7511390,91.4982632
24577,2760196609,53.7529803,91.4982712
24578,2760196611,53.7532055,91.4978903
24579,2760196626,53.7566118,91.4945161
24580,2760196632,53.7574618,91.4938080
24581,2760196634,53.7576394,91.4936390
24582,2760196637,53.7577789,91.4933655
24583,2760196639,53.7579058,91.4931375
24584,2760196641,53.7583974,91.4925259
24585,2760196646,53.7587494,91.4920887
24586,2760196648,53.7589603,91.4917374
24587,2760196650,53.7597515,91.4908402
24588,2760196653,53.7600282,91.4902353
24589,2760196660,53.7608060,91.4891946
24590,2760196662,53.7608987,91.4889412
24591,2760196664,53.7610391,91.4886180
24592,2760196666,53.7612119,91.4880896
24593,2760196670,53.7611421,91.4883497
24594,2760196672,53.7616749,91.4874579
24595,2760196674,53.7617882,91.4873707
24596,2760196676,53.7619270,91.4871937
24597,2760196678,53.7620887,91.4870247
24598,2760196681,53.7623424,91.4866841
24599,2760196683,53.7625184,91.4862683
24600,2760196685,53.7626817,91.4860913
24601,2760196688,53.7632874,91.4855280
24602,2760196690,53.7636409,91.4852196
24603,2760196692,53.7641610,91.4848414
24604,2760196695,53.7649093,91.4844766
24605,2760196696,53.7662934,91.4633408
24606,2760196697,53.7663473,91.4640596
24607,2760196698,53.7664995,91.4842862
24608,2760196699,53.7665027,91.4634025
24609,2760196700,53.7667928,91.4651245
24610,2760196703,53.7669466,91.4659774
24611,2760196705,53.7672273,91.4657385
24612,2760196709,53.7677337,91.4660753
24613,2760196712,53.7678772,91.4661813
24614,2760196717,53.7680849,91.4755449
24615,2760196720,53.7681451,91.4663368
24616,2760196721,53.7682640,91.4737558
24617,2760196724,53.7686033,91.4761001
24618,2760196725,53.7688633,91.4753947
24619,2760196737,53.7701109,91.4847636
24620,2760196742,53.7709828,91.4846885
24621,2760196747,53.7718229,91.4842325
24622,2760196748,53.7726884,91.4832562
24623,2760196749,53.7725507,91.4834176
24624,2760196750,53.7728374,91.4830255
24625,2760196752,53.7735016,91.4822745
24626,2760196754,53.7734842,91.4816469
24627,2760196755,53.7734810,91.4815074
24628,2760196756,53.7735032,91.4819956
24629,2760196757,53.7734953,91.4812928
24630,2760196758,53.7736141,91.4801878
24631,2760196759,53.7769745,91.4167803
24632,2760196760,53.7774325,91.4797318
24633,2760196761,53.7780554,91.4141411
24634,2760196764,53.7774436,91.4157772
24635,2760196765,53.7776243,91.4153695
24636,2760196771,53.7785563,91.4123011
24637,2760196772,53.7787053,91.4798149
24638,2760196773,53.7788083,91.4809415
24639,2760196774,53.7787861,91.4812607
24640,2760196775,53.7789747,91.4805311
24641,2760196776,53.7798718,91.4810246
24642,2760196777,53.7789842,91.4113086
24643,2760196778,53.7791490,91.4821136
24644,2760196779,53.7792251,91.4108097
24645,2760196780,53.7798622,91.4816067
24646,2760196781,53.7797259,91.4825052
24647,2760196782,53.7799383,91.4821056
24648,2760196783,53.7799874,91.4821833
24649,2760196784,53.7798179,91.4097691
24650,2760196785,53.7801253,91.4823362
24651,2760196786,53.7801095,91.4092165
24652,2760196787,53.7804059,91.4088276
24653,2760196788,53.7804360,91.4825669
24654,2760196789,53.7806008,91.4803299
24655,2760196790,53.7812664,91.4082080
24656,2760196791,53.7811206,91.4827359
24657,2760196793,53.7812950,91.4832830
24658,2760196794,53.7823457,91.4824355
24659,2760196795,53.7824899,91.4831543
24660,2760196796,53.7825438,91.4798981
24661,2760196797,53.7828703,91.4819848
24662,2760196798,53.7832870,91.4812365
24663,2760196800,53.7833710,91.4817810
24664,2760196801,53.7836690,91.4810997
24665,2760196802,53.7838227,91.4795253
24666,2760196804,53.7838211,91.4800228
24667,2760196806,53.7840335,91.4796084
24668,2760196808,53.7843995,91.4805311
24669,2760196810,53.7847038,91.4798015
24670,2760196811,53.7846729,91.4795521
24671,2760196813,53.7847799,91.4793804
24672,2760196815,53.7851443,91.4783773
24673,2760196816,53.7852125,91.4803333
24674,2760196817,53.7852632,91.4785784
24675,2760196818,53.7854660,91.4811748
24676,2760196819,53.7857624,91.4800081
24677,2760196820,53.7856673,91.4778019
24678,2760196821,53.7859731,91.4807618
24679,2760196822,53.7859921,91.4789700
24680,2760196823,53.7860856,91.4798874
24681,2760196824,53.7861902,91.4808208
24682,2760196825,53.7862061,91.4790907
24683,2760196826,53.7864945,91.4810434
24684,2760196827,53.7864992,91.4800644
24685,2760196828,53.7865008,91.4775619
24686,2760196829,53.7868510,91.4815691
24687,2760196830,53.7867958,91.4802768
24688,2760196831,53.7870982,91.4757541
24689,2760196832,53.7871038,91.4820372
24690,2760196833,53.7871917,91.4758667
24691,2760196834,53.7873391,91.4759687
24692,2760196835,53.7871347,91.4821377
24693,2760196836,53.7871489,91.4754215
24694,2760196837,53.7871576,91.4821914
24695,2760196838,53.7872060,91.4809844
24696,2760196839,53.7872060,91.4815369
24697,2760196840,53.7873803,91.4751506
24698,2760196841,53.7875641,91.4845088
24699,2760196842,53.7874172,91.4775210
24700,2760196843,53.7874864,91.4760652
24701,2760196844,53.7874975,91.4801073
24702,2760196845,53.7876433,91.4815316
24703,2760196846,53.7876655,91.4846858
24704,2760196847,53.7877099,91.4761859
24705,2760196848,53.7877479,91.4744639
24706,2760196849,53.7878509,91.4837176
24707,2760196850,53.7878683,91.4850882
24708,2760196851,53.7879127,91.4762986
24709,2760196852,53.7880284,91.4842030
24710,2760196853,53.7881441,91.4779510
24711,2760196854,53.7880973,91.4843076
24712,2760196855,53.7881345,91.4739168
24713,2760196856,53.7882534,91.4841507
24714,2760196857,53.7883532,91.4859197
24715,2760196858,53.7883738,91.4841682
24716,2760196859,53.7886289,91.4765400
24717,2760196860,53.7885608,91.4839321
24718,2760196861,53.7886163,91.4782727
24719,2760196862,53.7886527,91.4825588
24720,2760196863,53.7887288,91.4863729
24721,2760196864,53.7887810,91.4867109
24722,2760196865,53.7891392,91.4846778
24723,2760196866,53.7888539,91.4870408
24724,2760196867,53.7888788,91.4816423
24725,2760196868,53.7888143,91.4821216
24726,2760196869,53.7890473,91.4872178
24727,2760196870,53.7894164,91.4838383
24728,2760196871,53.7892089,91.4841467
24729,2760196872,53.7892786,91.4840099
24730,2760196873,53.7891836,91.4809543
24731,2760196874,53.7891487,91.4806652
24732,2760196875,53.7895163,91.4851338
24733,2760196876,53.7892073,91.4803380
24734,2760196877,53.7891804,91.4812727
24735,2760196878,53.7892707,91.4792597
24736,2760196879,53.7893293,91.4875048
24737,2760196880,53.7892659,91.4801985
24738,2760196881,53.7892992,91.4801046
24739,2760196882,53.7897571,91.4774251
24740,2760196883,53.7894782,91.4796889
24741,2760196884,53.7898554,91.4852303
24742,2760196885,53.7893198,91.4800510
24743,2760196886,53.7894513,91.4798659
24744,2760196887,53.7897603,91.4874485
24745,2760196888,53.7893721,91.4799920
24746,2760196889,53.7894196,91.4799356
24747,2760196890,53.7899092,91.4776665
24748,2760196892,53.7899584,91.4852008
24749,2760196894,53.7900549,91.4713721
24750,2760196896,53.7903497,91.4789647
24751,2760196898,53.7904226,91.4854127
24752,2760196900,53.7903529,91.4791444
24753,2760196902,53.7901707,91.4844391
24754,2760196904,53.7905367,91.4801100
24755,2760196906,53.7908916,91.4862764
24756,2760196908,53.7906128,91.4858150
24757,2760196909,53.7906270,91.4844418
24758,2760196910,53.7910976,91.4864910
24759,2760196911,53.7908916,91.4816040
24760,2760196912,53.7908441,91.4872634
24761,2760196913,53.7910469,91.4819205
24762,2760196914,53.7912560,91.4865446
24763,2760196915,53.7912814,91.4842486
24764,2760196916,53.7914398,91.4824140
24765,2760196917,53.7915222,91.4870328
24766,2760196918,53.7915444,91.4696681
24767,2760196919,53.7918138,91.4869523
24768,2760196920,53.7918423,91.4843398
24769,2760196921,53.7920514,91.4688527
24770,2760196922,53.7921687,91.4862764
24771,2760196923,53.7924285,91.4860296
24772,2760196924,53.7927359,91.4839643
24773,2760196925,53.7924761,91.4824408
24774,2760196926,53.7923493,91.4842004
24775,2760196927,53.7926884,91.4818937
24776,2760196928,53.7928943,91.4675760
24777,2760196929,53.7927264,91.4858472
24778,2760196930,53.7929031,91.4865849
24779,2760196931,53.7929474,91.4816590
24780,2760196932,53.7932049,91.4662671
24781,2760196933,53.7931098,91.4670074
24782,2760196934,53.7934584,91.4653551
24783,2760196935,53.7933855,91.4812285
24784,2760196936,53.7935154,91.4861476
24785,2760196937,53.7937768,91.4809817
24786,2760196938,53.7939971,91.4637351
24787,2760196939,53.7940890,91.4857560
24788,2760196940,53.7943013,91.4628017
24789,2760196941,53.7941555,91.4807671
24790,2760196942,53.7944280,91.4804184
24791,2760196944,53.7946752,91.4802307
24792,2760196945,53.7948494,91.4795119
24793,2760196946,53.7948986,91.4796701
24794,2760196947,53.7949952,91.4848655
24795,2760196950,53.7951695,91.4791498
24796,2760196952,53.7953121,91.4845705
24797,2760196966,53.7958476,91.4585638
24798,2760196968,53.7956765,91.4794314
24799,2760196970,53.7957778,91.4843988
24800,2760196980,53.7963545,91.4842433
24801,2760196984,53.7963925,91.4798069
24802,2760196986,53.7966524,91.4840501
24803,2760196989,53.7969597,91.4801127
24804,2760196991,53.7971118,91.4837927
24805,2760196993,53.7972286,91.4837536
24806,2760196999,53.7978342,91.4834654
24807,2760197006,53.7979395,91.4808302
24808,2760197008,53.7981669,91.4807671
24809,2760197010,53.7985629,91.4832938
24810,2760197012,53.7985693,91.4809012
24811,2760197014,53.7985661,91.4538968
24812,2760197016,53.7997669,91.4826608
24813,2760197018,53.7999285,91.4821941
