,0
26421,1590895584
26422,1590895586
26423,1590895617
26424,1590895654
26425,1590895669
26426,1590895788
26427,1590895856
26428,1590895825
26429,1590895871
26430,1590895912
26431,1590895946
26432,1590895941
26433,1590895998
26434,1590896008
26435,1590896036
26436,1590896033
26437,1590896043
26438,1590896045
26439,1590896046
26440,1590896068
26441,1590896080
26442,1590896120
26443,1590896130
26444,1590896095
26445,1590896077
26446,1590896087
26447,1590896155
26448,1590896224
26449,1590896222
26450,1590896196
26451,1590896171
26452,1590896169
26453,1590896182
26454,1590896201
26455,1590896200
26456,1590896220
26457,1590896234
26458,1590896265
26459,1590896322
26460,1590896410
26461,1590896460
26462,1590896464
26463,1590896461
26464,1590896482
26465,1590896510
26466,1590896538
26467,1590896575
26468,1590896601
26469,1590896615
26470,1590896646
26471,1590876396
26472,1590876394
26473,1590876392
26474,1590876390
26475,1590876387
26476,1590876388
26477,1590876384
26478,1590876382
26479,1590876377
26480,1590907548
26481,1590809215
26482,1590961986
26483,1590809109
26484,1590961442
26485,1590907008
26486,1590906963
26487,1590906869
26488,1590906851
26489,1590906885
26490,1590906929
26491,1590906940
26492,1590906942
26493,1590906959
26494,1590907010
26495,1590907018
26496,1590907053
26497,1590907095
26498,1590907118
26499,1590961636
26500,1590907059
26501,1590907013
26502,1590906965
26503,1590906914
26504,1590906883
26505,1590906848
26506,1590906838
26507,1590906877
26508,1590906832
26509,1590906810
26510,1590906770
26511,1590906764
26512,1590906808
26513,1590906749
26514,1590906696
26515,1590906679
26516,1590906685
26517,1590906750
26518,1590906827
26519,1590906871
26520,1590906908
26521,1590906950
26522,1590906957
26523,1590906948
26524,1590906902
26525,1590906905
26526,1590906887
26527,1590906840
26528,1590906833
26529,1590906866
26530,1590906898
26531,1590906936
26532,1590906968
26533,1590906969
26534,1590907003
26535,1590907020
26536,1590907056
26537,1590809109
26538,1590907342
26539,1590907379
26540,1590907411
26541,1590907417
26542,1590907449
26543,1590907465
26544,1590907479
26545,1590907498
26546,1590907517
26547,1590907522
26548,1590907530
26549,1590907532
26550,1590907534
26551,1590907536
26552,1590907537
26553,1590907539
26554,1590907542
26555,1590907543
26556,1590907545
26557,1590907544
26558,1590907546
26559,1590907549
26560,1590907551
26561,1590907548
26562,1590914433
26563,1590914431
26564,1590914430
26565,1590914423
26566,1590914433
26567,1590943002
26568,1590943071
26569,1590942988
26570,1590942891
26571,1590943002
26572,1590943290
26573,1590943225
26574,1590943326
26575,1590943354
26576,1590943290
26577,1590946602
26578,1590946767
26579,1590946763
26580,1590946850
26581,1590946889
26582,1590946958
26583,1590946970
26584,1590946934
26585,1590946988
26586,1590947002
26587,1590947063
26588,1590947088
26589,1590947021
26590,1590946845
26591,1590946804
26592,1590946748
26593,1590946756
26594,1590946713
26595,1590946632
26596,1590946632
26597,1590946602
26598,1590946602
26599,1590946553
26600,1590946547
26601,1590946936
26602,1590947105
26603,1590946700
26604,1590946632
26605,1590957618
26606,330783082
26607,1588714232
26608,1590957734
26609,8122505589
26610,330783089
26611,330783106
26612,330783107
26613,1590957777
26614,1590957762
26615,1590957746
26616,1590957739
26617,8122505588
26618,1590957710
26619,330783083
26620,1590957627
26621,1590957646
26622,1590957651
26623,1590957660
26624,1590957682
26625,1590957691
26626,1590957697
26627,1590957701
26628,1590957705
26629,1590957712
26630,1590957715
26631,1590957717
26632,1590957736
26633,1590957760
26634,1590957771
26635,1590957767
26636,1590957774
26637,1590957785
26638,1590957796
26639,1590957799
26640,1590957800
26641,1590957805
26642,1590957810
26643,1590957817
26644,1590957823
26645,1590957827
26646,1590957834
26647,1590957841
26648,1590957829
26649,1590957826
26650,1590957811
26651,1590957803
26652,1590957758
26653,1590957801
26654,1590957797
26655,1590957822
26656,1590957824
26657,1590957845
26658,1590957848
26659,1590957866
26660,1590957871
26661,1590957861
26662,1590957838
26663,1590957828
26664,1590957825
26665,1590957850
26666,1590957898
26667,1590957895
26668,1590957878
26669,1590957882
26670,1590957890
26671,1590957900
26672,1590957906
26673,1590957916
26674,1590957919
26675,1590957914
26676,1590957902
26677,1590957893
26678,1590957887
26679,1590957875
26680,1590957863
26681,1590957843
26682,1590957831
26683,1590957814
26684,1590957808
26685,1590957807
26686,1590957798
26687,1590957795
26688,1590957787
26689,1590957783
26690,1590957781
26691,1590957769
26692,1590957757
26693,1590957743
26694,1590957738
26695,1590957737
26696,1590957713
26697,1590957709
26698,1590957692
26699,1590957688
26700,1590957686
26701,1590957707
26702,1590957714
26703,1590957727
26704,1590957732
26705,1590957733
26706,1590957731
26707,1590957729
26708,1590957725
26709,1590957716
26710,1590957711
26711,1590957699
26712,1590957690
26713,1590957685
26714,1590957689
26715,1590957681
26716,1590957657
26717,1590957643
26718,1590957626
26719,1590957622
26720,1590957625
26721,1590957654
26722,1590957675
26723,1590957684
26724,1590957683
26725,1590957678
26726,1590957658
26727,1590957653
26728,1590957644
26729,1590957639
26730,1590957623
26731,1590957620
26732,1590957618
26733,1590957777
26734,1590957779
26735,1590957764
26736,1590957748
26737,1590957741
26738,8592734017
26739,1590957735
26740,1590957703
26741,1590957687
26742,1590957661
26743,1590957649
26744,1590957621
26745,1590957615
26746,1590957565
26747,330783107
26748,1590809579
26749,8156834576
26750,8156875522
26751,8156875523
26752,8156871895
26753,8156871896
26754,8156871894
26755,8156871897
26756,1590962177
26757,8156871898
26758,8156875520
26759,8156871899
26760,8156871900
26761,8156875521
26762,8156871901
26763,1590962183
26764,8156871902
26765,8156871903
26766,8156871904
26767,8156871905
26768,8156871906
26769,8156871909
26770,8156871910
26771,8156871911
26772,8156871912
26773,8156871908
26774,8156871913
26775,8156871907
26776,8156871914
26777,8156871915
26778,8156871916
26779,8156875517
26780,8156875518
26781,8156875519
26782,1590962195
26783,8156871893
26784,1590962230
26785,1590962237
26786,1590962234
26787,1590962226
26788,1590962188
26789,939011763
26790,1590960415
26791,1590960486
26792,1590960571
26793,1590960583
26794,1590960579
26795,1590960470
26796,1590960438
26797,1590960387
26798,1590960346
26799,1590960338
26800,1590875996
26801,1590961808
26802,1590961852
26803,1590961916
26804,1590961937
26805,1590961976
26806,1590962044
26807,1590962088
26808,1590962109
26809,1590962124
26810,1590876320
26811,1590875573
26812,1590875579
26813,1590875599
26814,1590875629
26815,1590875705
26816,1590875751
26817,1590875858
26818,1590875897
26819,1590875945
26820,1590875960
26821,1590875970
26822,1590875975
26823,1590875984
26824,1590875996
26825,1590875641
26826,1590961706
26827,1590961645
26828,1590961588
26829,1590961529
26830,1590961473
26831,1590961500
26832,1590961534
26833,1590961509
26834,1590961513
26835,1590961560
26836,1590961600
26837,1590961654
26838,1590961655
26839,1590961638
26840,1590961594
26841,1590961584
26842,1590961571
26843,1590875511
26844,1590875452
26845,1590875460
26846,1590960145
26847,1590960164
26848,1590907056
26849,1590875492
26850,1588392899
26851,1588392892
26852,1590875196
26853,1590875201
26854,1590875204
26855,1590875211
26856,1590875231
26857,1590875240
26858,1590875242
26859,1590875241
26860,1590875213
26861,1590875207
26862,1590875205
26863,1590875212
26864,1590875229
26865,1590875234
26866,1590960751
26867,1590960755
26868,1590960793
26869,1590960804
26870,1590960765
26871,1590960747
26872,1590960718
26873,1590875452
26874,1590875450
26875,1590875451
26876,1590875440
26877,1590875438
26878,1590875437
26879,1590875435
26880,1590875433
26881,1590875432
26882,1590875430
26883,1590875428
26884,1590875418
26885,1590875410
26886,1590875388
26887,1590875377
26888,1590875369
26889,1590960587
26890,1590960610
26891,1590960617
26892,1590875573
26893,1590961658
26894,1590961636
26895,1590875511
26896,1590875498
26897,1590875492
26898,1590961442
26899,1590961432
26900,1590907059
26901,1590960415
26902,1590960442
26903,1590960461
26904,1588392899
26905,1590960304
26906,1588392901
26907,1590960337
26908,1588392904
26909,1590960489
26910,1588392907
26911,1590960806
26912,1590960895
26913,1590960943
26914,939011579
26915,1590961026
26916,1590961103
26917,1590961127
26918,1590961231
26919,1590961306
26920,1590961318
26921,1590961323
26922,939011970
26923,1590906958
26924,1590906990
26925,1590907005
26926,1590907016
26927,1590907054
26928,1590907086
26929,1590907113
26930,939011705
26931,1590907151
26932,1590907213
26933,1590907225
26934,1590907249
26935,1590907292
26936,1590907296
26937,1590809109
26938,1590960617
26939,1590960624
26940,1590960661
26941,1590960718
26942,1590960617
26943,1590960616
26944,1590960594
26945,1590960551
26946,1590960145
26947,1590960141
26948,1590960149
26949,1588392892
26950,1590960338
26951,1590960378
26952,1590960393
26953,1590960415
26954,1590875996
26955,1590876007
26956,1590876012
26957,1590876015
26958,1590876017
26959,1590876016
26960,1590876020
26961,1590876025
26962,1590876031
26963,1590876049
26964,1590876051
26965,1590876061
26966,1590876066
26967,1590876068
26968,1590876074
26969,1590876086
26970,1590876102
26971,1590876106
26972,1590876118
26973,1590876121
26974,1590876128
26975,1590876147
26976,1590876154
26977,1590876158
26978,1590876187
26979,1590876206
26980,1590876214
26981,1590876219
26982,1590876235
26983,1590876258
26984,1590876265
26985,1590876271
26986,1590876288
26987,1590876292
26988,1590876297
26989,1590876305
26990,1590876304
26991,1590876296
26992,1590876299
26993,1590876311
26994,1590876314
26995,1590876320
26996,1588392892
26997,1590960107
26998,1588392886
26999,1590959852
27000,1590959810
27001,1590959806
27002,1588392878
27003,1590959802
27004,1590959799
27005,1590959778
27006,1590959772
27007,1590959765
27008,1590959761
27009,1590959729
27010,1590959720
27011,1590959717
27012,1588392865
27013,1590959724
27014,1588392868
27015,1590959767
27016,1590959775
27017,1590959770
27018,1590959763
27019,1590875406
27020,1590961182
27021,1590961210
27022,1590961226
27023,1590875416
27024,1590960164
27025,1590960183
27026,1590960221
27027,1590960229
27028,1590960244
27029,1590960277
27030,1590960281
27031,1590960317
27032,1590960321
27033,1590960343
27034,1590960410
27035,1590960422
27036,1590960417
27037,1590960419
27038,1590960448
27039,1590960457
27040,1590960480
27041,1590960530
27042,1590960539
27043,1590960535
27044,1590960501
27045,1590960467
27046,1590960424
27047,1590960375
27048,1590960373
27049,1590960329
27050,1590960306
27051,1590960269
27052,1590960246
27053,1590960266
27054,1590960286
27055,1590960326
27056,1590960340
27057,1590960352
27058,1590960379
27059,1590960384
27060,1590960358
27061,1590960382
27062,1590960349
27063,1590960313
27064,1590960272
27065,1590960234
27066,1590960206
27067,1590960188
27068,1590960181
27069,1590960167
27070,1590960159
27071,1590960151
27072,1590960178
27073,1590960201
27074,1590960217
27075,1588392899
27076,1590875406
27077,1590875408
27078,1590875405
27079,1590875384
27080,1590875380
27081,1590875372
27082,1590875366
27083,1590875365
27084,1590875363
27085,1590875359
27086,1590875361
27087,1590875355
27088,1590875345
27089,1590960164
27090,1590960193
27091,1590960241
27092,1590960263
27093,1590960309
27094,1590960338
27095,1590961636
27096,1590961628
27097,1590961580
27098,1590961464
27099,1590961449
27100,1590961442
27101,1590875641
27102,1590875615
27103,1590875592
27104,1590875576
27105,1590875574
27106,1590875573
27107,1590907056
27108,1590961459
27109,1590907051
27110,1590907062
27111,1590907064
27112,1590907059
27113,1590960461
27114,1590960483
27115,1590960505
27116,1590960543
27117,1590960576
27118,1590960580
27119,1590960587
27120,1590876320
27121,1590876330
27122,1590876340
27123,1590876342
27124,1590876344
27125,1590876359
27126,1590876361
27127,1590876367
27128,1590876370
27129,1590876371
27130,1590876373
27131,1590876374
27132,1590876375
27133,1590876376
27134,1590876378
27135,1590876379
27136,1590876380
27137,1590876381
27138,1590876383
27139,1590876385
27140,1590876386
27141,1590876389
27142,1590876391
27143,1590876393
27144,1590876395
27145,1590876397
27146,1590876398
27147,1590876399
27148,1590876401
27149,1590876402
27150,1590876403
27151,1590876405
27152,1590876407
27153,1590876406
27154,1590876408
27155,1590876409
27156,1590876410
27157,1590876412
27158,1590876411
27159,1590876413
27160,1590876415
27161,1590876416
27162,1590876417
27163,1590876418
27164,1590876420
27165,1590876421
27166,1590876422
27167,1590876424
27168,1590876426
27169,1590876428
27170,1590876425
27171,1590876427
27172,1590876432
27173,1590876436
27174,1590876445
27175,1590876455
27176,1590876459
27177,1590876464
27178,1590876472
27179,1590876474
27180,1590876481
27181,1590876486
27182,1590809288
27183,1590809294
27184,1590809292
27185,1590809283
27186,1590809280
27187,1590809290
27188,1590809286
27189,1590809284
27190,1590960587
27191,1590960619
27192,1590960655
27193,1590960651
27194,1590960591
27195,1590960528
27196,1590960492
27197,1590960461
27198,1590960551
27199,1590960547
27200,1590960532
27201,1590960523
27202,1590960496
27203,1590960464
27204,1591100896
27205,1591100895
27206,1591100883
27207,1591100877
27208,1591100872
27209,1591100873
27210,1591100878
27211,1591100893
27212,1591100880
27213,1591100875
27214,1591100862
27215,1591100855
27216,1591100848
27217,1591100841
27218,1591100833
27219,1591100839
27220,1591100843
27221,1591100850
27222,1591100860
27223,1591100871
27224,1590960425
27225,1590960413
27226,1590960363
27227,1590960301
27228,1590960259
27229,1590960238
27230,1590960226
27231,1590960197
27232,1590960155
27233,1590960129
27234,1590960126
27235,1590960119
27236,1590960115
27237,1590960113
27238,1590960094
27239,1590960092
27240,1590960081
27241,1590960059
27242,1590960055
27243,1590960060
27244,1590960043
27245,1590960006
27246,1590960057
27247,1590960085
27248,1590960103
27249,1590960084
27250,1590960075
27251,1590960038
27252,1590959972
27253,1590959908
27254,1590959874
27255,1590959869
27256,1590959912
27257,1590959955
27258,1590959923
27259,1590959959
27260,1590960016
27261,1590959951
27262,1590959879
27263,1590959904
27264,1590959921
27265,1590959979
27266,1590959963
27267,1590960018
27268,1590968593
27269,1590968611
27270,1590968595
27271,1590968544
27272,1590968536
27273,1590968562
27274,1590968543
27275,1590968542
27276,1590968587
27277,1590968603
27278,1590980075
27279,1590980073
27280,1590980060
27281,1590980063
27282,1590980021
27283,1590980011
27284,1590980026
27285,1590980023
27286,1590980034
27287,1590980030
27288,1590980039
27289,1590980040
27290,1590980077
27291,1590980095
27292,1590980104
27293,1590980111
27294,1590980130
27295,1590980140
27296,1590980184
27297,1590980186
27298,1590980192
27299,1590980191
27300,1590980217
27301,1590980220
27302,1590980231
27303,1590980228
27304,1590980176
27305,1590980174
27306,1590980143
27307,1590980145
27308,1590980150
27309,1590980153
27310,1590980134
27311,1590980136
27312,1590980112
27313,1590980127
27314,1590994563
27315,1590994508
27316,1590994445
27317,1590994405
27318,1590994425
27319,1590994399
27320,1590994318
27321,1590994303
27322,1590994294
27323,1590994272
27324,1590994900
27325,1588153160
27326,1588153163
27327,1590994871
27328,1590994864
27329,1590994855
27330,1590994844
27331,1590994824
27332,1590994821
27333,1590994815
27334,1590994794
27335,1590896067
27336,1590895986
27337,1590994272
27338,1590994264
27339,1590810440
27340,1590810504
27341,1590994264
27342,1588153143
27343,1590810657
27344,1590995019
27345,1590995020
27346,1590995023
27347,1590995027
27348,1590995026
27349,1590995022
27350,1590995017
27351,1590995010
27352,1590995008
27353,1590995007
27354,1590995004
27355,1590995005
27356,1590995003
27357,1590995002
27358,1590994998
27359,1590994990
27360,1590994999
27361,1590995000
27362,1590995001
27363,1590810556
27364,1590810556
27365,1590810561
27366,1590810570
27367,1590810596
27368,1590810632
27369,1590810686
27370,1590810691
27371,1590810717
27372,1590810725
27373,1590810736
27374,1590810751
27375,1590810759
27376,1590810770
27377,1590810767
27378,1590810761
27379,1590810753
27380,1590810740
27381,1590810727
27382,1590810696
27383,1590810689
27384,1590810683
27385,1590810681
27386,1590810657
27387,1590809162
27388,1590994267
27389,1590994272
27390,1588153143
27391,1588153157
27392,1590994877
27393,1590994794
27394,1588153144
27395,1588153143
27396,1590994877
27397,1588153153
27398,1588153155
27399,1590809584
27400,1590896540
27401,1588153166
27402,1588153168
27403,1590809755
27404,1590809775
27405,1590809786
27406,1590809791
27407,1590809817
27408,1590809858
27409,1590809904
27410,1590809982
27411,1590810016
27412,1590810031
27413,1590810068
27414,1590810097
27415,1590810118
27416,1590810142
27417,1590810160
27418,1590810183
27419,1590810226
27420,1590810246
27421,1590810324
27422,1590810352
27423,1590810553
27424,1590810564
27425,1590810644
27426,1590810662
27427,1590809539
27428,1590994846
27429,1590994841
27430,1590994829
27431,1590994823
27432,1590994818
27433,1590994806
27434,1590994792
27435,1590994765
27436,1590994758
27437,1590994750
27438,1590994752
27439,1590994760
27440,1590994769
27441,1590994782
27442,1590994790
27443,1590994801
27444,1590994803
27445,1590994799
27446,1590994787
27447,1590994771
27448,1590994762
27449,1590994741
27450,1590994733
27451,1590994711
27452,1590994684
27453,1590994666
27454,1590994665
27455,1590994659
27456,1590994631
27457,1590994604
27458,1590994577
27459,1590994563
27460,1590810440
27461,1590810457
27462,1590810460
27463,1590810444
27464,1590810434
27465,1590810402
27466,1590810390
27467,1590810383
27468,1590810349
27469,1590810297
27470,1590810283
27471,1590810290
27472,1590810275
27473,1590810240
27474,1590810234
27475,1590810194
27476,1590810188
27477,1590810185
27478,1590810192
27479,1590810227
27480,1590810239
27481,1590810271
27482,1590810287
27483,1590810323
27484,1590810343
27485,1590810356
27486,1590810380
27487,1590810394
27488,1590810398
27489,1590810419
27490,1590810431
27491,1590810459
27492,1590810481
27493,1590810511
27494,1590810513
27495,1590810476
27496,1590810472
27497,1590810504
27498,1590810504
27499,1590810521
27500,1590810548
27501,1590810556
27502,1590994794
27503,1590994796
27504,1590994780
27505,1590994747
27506,1590994739
27507,1590994688
27508,1590994686
27509,1590994667
27510,1590994672
27511,1590994695
27512,1590994706
27513,1590994724
27514,1590994731
27515,1590994736
27516,1590994745
27517,1590994768
27518,1590994810
27519,1590994826
27520,1590994840
27521,1590994862
27522,1590994882
27523,1590994895
27524,1590994907
27525,1590994918
27526,1590994930
27527,1590994936
27528,1590994945
27529,1590994971
27530,1590994975
27531,1590994978
27532,1590994974
27533,1590994969
27534,1590994962
27535,1590994951
27536,1590994949
27537,1590994953
27538,1590994952
27539,1590994966
27540,1590994968
27541,1590994964
27542,1590994954
27543,1590994948
27544,1590994934
27545,1590994933
27546,1590994928
27547,1590994921
27548,1590994923
27549,1590994913
27550,1590994900
27551,1590810657
27552,1590810651
27553,1590810648
27554,1590810641
27555,1590810627
27556,1590810608
27557,1590810603
27558,1590810592
27559,1590810549
27560,1590810542
27561,1590810523
27562,1590810518
27563,1590810506
27564,1590810463
27565,1590810438
27566,1590810405
27567,1590810376
27568,1590810328
27569,1590810244
27570,1590810131
27571,1590810105
27572,1590810063
27573,1590810024
27574,1590809984
27575,1590809944
27576,1590809905
27577,1590809941
27578,1590809974
27579,1590809999
27580,1590810071
27581,1590810103
27582,1590810121
27583,1590810148
27584,1590810177
27585,1590810197
27586,1590810237
27587,1590810319
27588,1590810426
27589,1590810516
27590,1590810567
27591,1590810623
27592,1590810654
27593,1590810685
27594,1590810693
27595,1590810737
27596,1590810765
27597,1590810789
27598,1590810792
27599,1590810797
27600,1590810799
27601,1590809162
27602,1590809165
27603,8156885487
27604,8156885480
27605,1590809167
27606,1590809171
27607,1590809173
27608,1590809176
27609,8156885490
27610,1590809179
27611,1590809182
27612,1590809198
27613,1590809195
27614,1590809201
27615,8156885494
27616,8156885491
27617,1590809205
27618,1590809208
27619,1590809210
27620,1590809213
27621,1590809214
27622,1590809223
27623,1590809226
27624,1590809229
27625,1590809242
27626,1590809246
27627,1590809255
27628,1590809261
27629,1590809268
27630,1590809307
27631,1590809311
27632,1590809328
27633,1590809332
27634,1590809337
27635,1590809357
27636,1590809360
27637,1590809366
27638,1590809394
27639,1590809399
27640,1590809401
27641,1590809403
27642,1590809439
27643,1590809447
27644,1590809451
27645,1590809457
27646,1590809475
27647,1590809479
27648,1590809484
27649,1590809485
27650,1590809501
27651,1590809510
27652,1590809536
27653,1590809543
27654,1590809550
27655,1590809572
27656,1590809576
27657,1590809575
27658,1590809573
27659,1590809553
27660,1590809539
27661,1590809539
27662,1590809516
27663,1590809504
27664,1590809490
27665,1590809482
27666,1590809460
27667,1590809450
27668,1590809428
27669,1590809424
27670,1590809426
27671,1590809431
27672,1590809442
27673,1590809477
27674,1590809518
27675,1590809547
27676,1590809577
27677,1590809581
27678,1590809604
27679,1590809609
27680,1590809618
27681,1590809629
27682,1590809653
27683,1590809655
27684,1590809651
27685,1590809631
27686,1590809661
27687,1590809657
27688,1590809626
27689,1590809621
27690,1590809624
27691,1590809634
27692,1590809664
27693,1590809679
27694,1590809682
27695,1590809689
27696,1590809690
27697,1590809692
27698,1590809694
27699,1590809696
27700,1590809711
27701,1590809716
27702,1590809745
27703,1590809752
27704,1590809773
27705,1590809778
27706,1590809759
27707,1590809750
27708,1590809742
27709,1590809726
27710,1590809718
27711,1590809724
27712,1590809720
27713,1590809729
27714,1590809747
27715,1590809758
27716,1590809788
27717,1590809806
27718,1590809851
27719,1590809864
27720,1590809951
27721,1590809953
27722,1590809907
27723,1590809949
27724,1590809895
27725,1590809977
27726,1590809995
27727,1590810038
27728,1590810078
27729,1590810100
27730,1590810109
27731,1590810136
27732,1590810152
27733,1590810200
27734,1590810280
27735,1590810422
27736,1590810440
27737,1590896067
27738,1590994767
27739,1590994839
27740,1590994838
27741,1590994843
27742,1590994861
27743,1590994865
27744,1590994877
27745,1591016162
27746,1591016157
27747,1591016399
27748,1591016162
27749,1591016100
27750,1591016337
27751,1591015995
27752,1591015730
27753,1591015793
27754,1591016348
27755,1591016359
27756,1591016399
27757,1591016382
27758,1591016359
27759,1591016351
27760,1591016343
27761,1591016449
27762,1591016446
27763,1591016418
27764,1591016337
27765,1591016356
27766,1591016348
27767,1591016069
27768,1591016072
27769,1591016100
27770,1591016348
27771,1591016331
27772,1591016326
27773,1591016271
27774,1591016418
27775,1591016402
27776,1591016410
27777,1591016399
27778,1591016271
27779,1591016304
27780,1591016334
27781,1591016337
27782,1591016258
27783,1591016319
27784,1591016238
27785,1591016271
27786,1591016359
27787,1591016376
27788,1591016451
27789,1591016449
27790,1591015838
27791,1591015823
27792,1591015841
27793,1591015975
27794,1591016214
27795,8049021965
27796,1591016033
27797,1591015833
27798,1591015832
27799,1591015953
27800,1591015844
27801,8454529617
27802,1591015971
27803,1591015902
27804,1591015959
27805,1591016418
27806,1591016414
27807,1591016416
27808,1591016394
27809,1591016408
27810,1591016449
27811,1591015830
27812,1591015775
27813,1591015768
27814,1591015765
27815,1591015760
27816,1591015796
27817,1591015907
27818,1591015830
27819,1591016100
27820,1591016093
27821,1591016119
27822,1591016091
27823,1591016087
27824,1591016083
27825,1591016078
27826,1591016076
27827,1591025525
27828,1591026215
27829,1591026421
27830,1591025747
27831,1591025668
27832,1591036233
27833,1590809008
27834,1590809033
27835,1590809034
27836,1590809037
27837,1590809038
27838,1590809039
27839,1590809041
27840,1590809042
27841,1590809047
27842,1590809047
27843,1590809056
27844,1590809007
27845,1591036233
27846,1590809056
27847,1590809061
27848,1590809064
27849,1590809068
27850,1590809070
27851,1590809072
27852,1590809073
27853,1590809091
27854,1590809095
27855,1590809076
27856,1590809099
27857,1590809101
27858,1590809106
27859,1590809113
27860,1590809116
27861,1590809118
27862,1590809126
27863,1590809056
27864,1591036245
27865,1591036243
27866,1590809047
27867,1591036233
27868,1591036238
27869,1591036235
27870,1590809007
27871,1591062429
27872,1591062424
27873,1591062467
27874,1591062470
27875,1591062474
27876,1591062479
27877,1591062483
27878,1591062481
27879,1591062516
27880,1591062522
27881,1591062525
27882,887616011
27883,887609878
27884,1589560192
27885,1589560198
27886,887617662
27887,1589560303
27888,887618398
27889,1589560324
27890,7690940942
27891,1447196550
27892,887619107
27893,7690940943
27894,1589560379
27895,887609077
27896,1589560399
27897,7690940944
27898,1589560413
27899,887614266
27900,7690940945
27901,7690940946
27902,887610351
27903,7690940947
27904,7690940948
27905,7690940950
27906,7690940949
27907,887619417
27908,887611364
27909,887610012
27910,1591062738
27911,1591062743
27912,1591083836
27913,1591083829
27914,8099914320
27915,1591083841
27916,1591083845
27917,1591083836
27918,1591083649
27919,1591083658
27920,1591083665
27921,1591083695
27922,1591083693
27923,1591083683
27924,1591083690
27925,1591083669
27926,1591083697
27927,1591083809
27928,1591083763
27929,1591083727
27930,1591083809
27931,1591083763
27932,1591083718
27933,1591083702
27934,1591083775
27935,1591083823
27936,1591083130
27937,1591083122
27938,1591083727
27939,1591083718
27940,1591083834
27941,1591083879
27942,1591083823
27943,1591083846
27944,1591083815
27945,1591083702
27946,1591083687
27947,8156592190
27948,8156592191
27949,1591083650
27950,1591083160
27951,1591083158
27952,1591082980
27953,1591082975
27954,1591083650
27955,1591083640
27956,1591083649
27957,1591083834
27958,1591083777
27959,1591083790
27960,1591083775
27961,1591083521
27962,1591083543
27963,1591083809
27964,1591083811
27965,1591083840
27966,1591083834
27967,1591083727
27968,1591083741
27969,1591083724
27970,1591083681
27971,1591083702
27972,1591083763
27973,1591083769
27974,1591083759
27975,1591083761
27976,1591083755
27977,1591083775
27978,1591083823
27979,1591083869
27980,1591083857
27981,1591083877
27982,1591083876
27983,1591083879
27984,1591083650
27985,1591083652
27986,1504231159
27987,1504231149
27988,1504231152
27989,1504231148
27990,1591083649
27991,1591083879
27992,1591083941
27993,1591083958
27994,1591083903
27995,1591083882
27996,1591083871
27997,1591083815
27998,1591082972
27999,1591082975
28000,1591083510
28001,1591083490
28002,1591083165
28003,1591083163
28004,1591083144
28005,1591083132
28006,1591082964
28007,1591082965
28008,1591083010
28009,1591083009
28010,1591083009
28011,1591083007
28012,1591082972
28013,1591083023
28014,1591083012
28015,1591082978
28016,1591082975
28017,1591083011
28018,1591083010
28019,1591082978
28020,1591082981
28021,1591083023
28022,1591083144
28023,1591083177
28024,1591083174
28025,1591083132
28026,1591082964
28027,1591083055
28028,1591083081
28029,1591082965
28030,1591083490
28031,1591083507
28032,1591083512
28033,1591083510
28034,1591083521
28035,1591083434
28036,1591083473
28037,1591083543
28038,1591083163
28039,1591083063
28040,1591083078
28041,1591083165
28042,1591082975
28043,1591082968
28044,1591082971
28045,1591082980
28046,1591083160
28047,1591083077
28048,1591083058
28049,1591083158
28050,1591083543
28051,1591083710
28052,1591083641
28053,1591083521
28054,1591083122
28055,1591083089
28056,1591083093
28057,1591083130
28058,1591083009
28059,1591083111
28060,1591083114
28061,1591083033
28062,1591083036
28063,1591083028
28064,1591083027
28065,1591083010
28066,1591100013
28067,1591100082
28068,1591100084
28069,1591100167
28070,1591100241
28071,1591100357
28072,1591100387
28073,1591100377
28074,1591100398
28075,1591100414
28076,1591100672
28077,1591100734
28078,1591100756
28079,1591100773
28080,1591100730
28081,1591100520
28082,1591100273
28083,1591100169
28084,1591100116
28085,1591100009
28086,1590875345
28087,1591101067
28088,1590875342
28089,1590875341
28090,1590875338
28091,1590875318
28092,1590875297
28093,1590875293
28094,1590875284
28095,1590875265
28096,1590875256
28097,1591100921
28098,1591100900
28099,1591100874
28100,1591100829
28101,1591100824
28102,1591100828
28103,1591100826
28104,1591100820
28105,1591100819
28106,1591100803
28107,1591100620
28108,1590960551
28109,1591100958
28110,1591100962
28111,1591100984
28112,1591100991
28113,1591101005
28114,1591100990
28115,1591100999
28116,1591101003
28117,1591101001
28118,1590875196
28119,1591099098
28120,1588392819
28121,1588392809
28122,1588392795
28123,1588392791
28124,1588392786
28125,1588392783
28126,1588392775
28127,1588392755
28128,1588392741
28129,1588392740
28130,1591099609
28131,1591099678
28132,1591099700
28133,1591099772
28134,1591099821
28135,1591100039
28136,1591100069
28137,1591100225
28138,1591100266
28139,1591100316
28140,1591100329
28141,1591100360
28142,1590875369
28143,1590875367
28144,1590875373
28145,1590875378
28146,1590875386
28147,1590875403
28148,1590875411
28149,1590875412
28150,1590875413
28151,1590875414
28152,1590875415
28153,1590875416
28154,1591099682
28155,1591099715
28156,1591099734
28157,1591099735
28158,1591099728
28159,1591099703
28160,1591099669
28161,1591099664
28162,1591099666
28163,1591099680
28164,1591099733
28165,1591099786
28166,1591099810
28167,1590959819
28168,1591099879
28169,1591099831
28170,1591099762
28171,1591099698
28172,1591099662
