,lat_from,lon_from,lat_to,lon_to
24451,53.7259911,91.5092919,53.7259700,91.5092491
24452,53.7259700,91.5092491,53.7259321,91.5092515
24453,53.7259321,91.5092515,53.7258913,91.5092824
24454,53.7258913,91.5092824,53.7258534,91.5092539
24455,53.7258534,91.5092539,53.7258169,91.5092681
24456,53.7258169,91.5092681,53.7257874,91.5093892
24457,53.7257874,91.5093892,53.7256876,91.5094106
24458,53.7256876,91.5094106,53.7255963,91.5094985
24459,53.7255963,91.5094985,53.7254923,91.5096053
24460,53.7254923,91.5096053,53.7254291,91.5096908
24461,53.7254291,91.5096908,53.7253575,91.5098499
24462,53.7253575,91.5098499,53.7252830,91.5100968
24463,53.7252830,91.5100968,53.7251931,91.5104340
24464,53.7251931,91.5104340,53.7251917,91.5105005
24465,53.7251917,91.5105005,53.7252282,91.5106976
24466,53.7252282,91.5106976,53.7252381,91.5108804
24467,53.7252381,91.5108804,53.7252001,91.5110490
24468,53.7252001,91.5110490,53.7252057,91.5111131
24469,53.7252057,91.5111131,53.7252353,91.5111155
24470,53.7252353,91.5111155,53.7252451,91.5111748
24471,53.7252451,91.5111748,53.7252170,91.5113268
24472,53.7252170,91.5113268,53.7252676,91.5113980
24473,53.7252676,91.5113980,53.7252535,91.5114740
24474,53.7252535,91.5114740,53.7252619,91.5115405
24475,53.7252619,91.5115405,53.7253111,91.5116093
24476,53.7253111,91.5116093,53.7253350,91.5116165
24477,53.7253350,91.5116165,53.7253631,91.5116806
24478,53.7253631,91.5116806,53.7253926,91.5116853
24479,53.7253926,91.5116853,53.7254376,91.5116711
24480,53.7254376,91.5116711,53.7254994,91.5117209
24481,53.7254994,91.5117209,53.7255574,91.5117419
24482,53.7255574,91.5117419,53.7255729,91.5117609
24483,53.7255729,91.5117609,53.7255855,91.5117419
24484,53.7255855,91.5117419,53.7256108,91.5116873
24485,53.7256108,91.5116873,53.7256238,91.5116952
24486,53.7256238,91.5116952,53.7256218,91.5117808
24487,53.7256218,91.5117808,53.7256377,91.5117926
24488,53.7256377,91.5117926,53.7256616,91.5118329
24489,53.7256616,91.5118329,53.7256725,91.5118765
24490,53.7256725,91.5118765,53.7256735,91.5119319
24491,53.7256735,91.5119319,53.7256854,91.5120024
24492,53.7256854,91.5120024,53.7256844,91.5121855
24493,53.7256844,91.5121855,53.7256725,91.5122358
24494,53.7256725,91.5122358,53.7256804,91.5122677
24495,53.7256804,91.5122677,53.7256983,91.5122795
24496,53.7256983,91.5122795,53.7257331,91.5123198
24497,53.7257331,91.5123198,53.7257549,91.5123517
24498,53.7257549,91.5123517,53.7257698,91.5123534
24499,53.7257698,91.5123534,53.7257996,91.5123231
24500,53.7257996,91.5123231,53.7258116,91.5122979
24501,53.7258116,91.5122979,53.7258195,91.5122694
24502,53.7258195,91.5122694,53.7258165,91.5122375
24503,53.7258165,91.5122375,53.7258145,91.5121871
24504,53.7258145,91.5121871,53.7258225,91.5121552
24505,53.7258225,91.5121552,53.7258324,91.5120914
24506,53.7258324,91.5120914,53.7258284,91.5120478
24507,53.7258284,91.5120478,53.7258165,91.5119924
24508,53.7258165,91.5119924,53.7258006,91.5119571
24509,53.7258006,91.5119571,53.7257977,91.5119135
24510,53.7257977,91.5119135,53.7258046,91.5117221
24511,53.7258046,91.5117221,53.7258155,91.5116415
24512,53.7258155,91.5116415,53.7258165,91.5115676
24513,53.7258165,91.5115676,53.7258215,91.5114853
24514,53.7258215,91.5114853,53.7258324,91.5113695
24515,53.7258324,91.5113695,53.7258493,91.5112637
24516,53.7258493,91.5112637,53.7258692,91.5111848
24517,53.7258692,91.5111848,53.7259169,91.5110118
24518,53.7259169,91.5110118,53.7259397,91.5109648
24519,53.7259397,91.5109648,53.7259616,91.5109430
24520,53.7259616,91.5109430,53.7259765,91.5109363
24521,53.7259765,91.5109363,53.7259874,91.5109464
24522,53.7259874,91.5109464,53.7259924,91.5109900
24523,53.7259924,91.5109900,53.7259904,91.5110639
24524,53.7259904,91.5110639,53.7259983,91.5110857
24525,53.7259983,91.5110857,53.7260222,91.5110958
24526,53.7260222,91.5110958,53.7260420,91.5110874
24527,53.7247423,91.5128073,53.7247807,91.5128545
24528,53.7247807,91.5128545,53.7247947,91.5129020
24529,53.7247947,91.5129020,53.7247919,91.5129471
24530,53.7247919,91.5129471,53.7247799,91.5130018
24531,53.7254068,91.5129336,53.7253913,91.5129051
24532,53.7253913,91.5129051,53.7253562,91.5128102
24533,53.7253562,91.5128102,53.7253506,91.5127389
24534,53.7253506,91.5127389,53.7253562,91.5126107
24535,53.7263711,91.5094385,53.7263317,91.5094361
24536,53.7263317,91.5094361,53.7263121,91.5094005
24537,53.7263121,91.5094005,53.7263121,91.5093174
24538,53.7263121,91.5093174,53.7263009,91.5091878
24539,53.7263009,91.5091878,53.7262910,91.5091179
24540,53.7262910,91.5091179,53.7262713,91.5090680
24541,53.7262713,91.5090680,53.7262390,91.5090396
24542,53.7262390,91.5090396,53.7262222,91.5090229
24543,53.7262222,91.5090229,53.7261912,91.5090277
24544,53.7261912,91.5090277,53.7261575,91.5090562
24545,53.7261575,91.5090562,53.7261098,91.5091369
24546,53.7261098,91.5091369,53.7260817,91.5091725
24547,53.7260817,91.5091725,53.7260604,91.5091700
24548,53.7260604,91.5091700,53.7260177,91.5091096
24549,53.7260177,91.5091096,53.7259998,91.5090693
24550,53.7259998,91.5090693,53.7259740,91.5090659
24551,53.7259740,91.5090659,53.7260088,91.5090021
24552,53.7260088,91.5090021,53.7260217,91.5089316
24553,53.7260217,91.5089316,53.7260197,91.5088980
24554,53.7260197,91.5088980,53.7260068,91.5088846
24555,53.7260068,91.5088846,53.7259909,91.5088880
24556,53.7259909,91.5088880,53.7259710,91.5089417
24557,53.7259710,91.5089417,53.7259293,91.5090088
24558,53.7259293,91.5090088,53.7259174,91.5090542
24559,53.7259174,91.5090542,53.7258955,91.5090928
24560,53.7258955,91.5090928,53.7258419,91.5091432
24561,53.7258419,91.5091432,53.7257644,91.5092221
24562,53.7257644,91.5092221,53.7256478,91.5093870
24563,53.7256478,91.5093870,53.7255424,91.5095105
24564,53.7255424,91.5095105,53.7254862,91.5095580
24565,53.7254862,91.5095580,53.7254539,91.5095747
24566,53.7254539,91.5095747,53.7254340,91.5095781
24567,53.7254340,91.5095781,53.7253943,91.5095999
24568,53.7253943,91.5095999,53.7253844,91.5095898
24569,53.7253844,91.5095898,53.7253834,91.5095629
24570,53.7253834,91.5095629,53.7253715,91.5095462
24571,53.7253715,91.5095462,53.7253526,91.5095411
24572,53.7253526,91.5095411,53.7253277,91.5095562
24573,53.7253277,91.5095562,53.7252940,91.5095948
24574,53.7252940,91.5095948,53.7252781,91.5096301
24575,53.7252781,91.5096301,53.7252681,91.5096822
24576,53.7252681,91.5096822,53.7252493,91.5097225
24577,53.7252493,91.5097225,53.7252185,91.5097560
24578,53.7252185,91.5097560,53.7251887,91.5097594
24579,53.7251887,91.5097594,53.7251648,91.5097544
24580,53.7251648,91.5097544,53.7251400,91.5097594
24581,53.7251400,91.5097594,53.7251092,91.5097846
24582,53.7251092,91.5097846,53.7250983,91.5098114
24583,53.7250983,91.5098114,53.7250824,91.5098333
24584,53.7250824,91.5098333,53.7250436,91.5099139
24585,53.7250436,91.5099139,53.7250307,91.5099609
24586,53.7250307,91.5099609,53.7250287,91.5100062
24587,53.7250287,91.5100062,53.7250337,91.5100314
24588,53.7250337,91.5100314,53.7250496,91.5100448
24589,53.7250496,91.5100448,53.7250466,91.5100918
24590,53.7250466,91.5100918,53.7250109,91.5100918
24591,53.7250109,91.5100918,53.7249850,91.5100784
24592,53.7249850,91.5100784,53.7249612,91.5100801
24593,53.7249612,91.5100801,53.7249552,91.5100633
24594,53.7246800,91.5119622,53.7246765,91.5119956
24595,53.7246765,91.5119956,53.7245725,91.5121476
24596,53.7245725,91.5121476,53.7245402,91.5121689
24597,53.7253562,91.5126107,53.7253379,91.5125371
24598,53.7253379,91.5125371,53.7253253,91.5124611
24599,53.7253253,91.5124611,53.7253309,91.5124302
24600,53.7253309,91.5124302,53.7253211,91.5124089
24601,53.7253211,91.5124089,53.7252199,91.5123543
24602,53.7260256,91.5095217,53.7260121,91.5095982
24603,53.7260121,91.5095982,53.7259922,91.5096855
24604,53.7259922,91.5096855,53.7259008,91.5099374
24605,53.7259008,91.5099374,53.7258790,91.5100297
24606,53.7258790,91.5100297,53.7258720,91.5101187
24607,53.7258720,91.5101187,53.7258619,91.5103335
24608,53.7246800,91.5119622,53.7246681,91.5119488
24609,53.7246681,91.5119488,53.7246671,91.5118967
24610,53.7246671,91.5118967,53.7246959,91.5117389
24611,53.7246959,91.5117389,53.7247009,91.5116298
24612,53.7247009,91.5116298,53.7246929,91.5114770
24613,53.7246929,91.5114770,53.7246850,91.5113225
24614,53.7247784,91.5121016,53.7247426,91.5120881
24615,53.7247426,91.5120881,53.7247327,91.5120596
24616,53.7247327,91.5120596,53.7247337,91.5120227
24617,53.7247337,91.5120227,53.7247724,91.5119555
24618,53.7247724,91.5119555,53.7247933,91.5119488
24619,53.7247933,91.5119488,53.7248181,91.5119639
24620,53.7248181,91.5119639,53.7248738,91.5119468
24621,53.7260420,91.5110874,53.7260539,91.5110605
24622,53.7260539,91.5110605,53.7260649,91.5110186
24623,53.7260649,91.5110186,53.7260798,91.5109548
24624,53.7260798,91.5109548,53.7260887,91.5108658
24625,53.7260887,91.5108658,53.7261385,91.5105195
24626,53.7261385,91.5105195,53.7261464,91.5104221
24627,53.7261464,91.5104221,53.7261534,91.5103130
24628,53.7248874,91.5121616,53.7248853,91.5120916
24629,53.7248853,91.5120916,53.7249057,91.5120370
24630,53.7249057,91.5120370,53.7249000,91.5120239
24631,53.7249000,91.5120239,53.7248469,91.5120428
24632,53.7248469,91.5120428,53.7248092,91.5120344
24633,53.7248092,91.5120344,53.7247992,91.5120646
24634,53.7247992,91.5120646,53.7247943,91.5120948
24635,53.7247943,91.5120948,53.7247784,91.5121016
24636,53.7248708,91.5118145,53.7248449,91.5118094
24637,53.7248449,91.5118094,53.7248241,91.5117725
24638,53.7248241,91.5117725,53.7247943,91.5117658
24639,53.7247943,91.5117658,53.7247754,91.5117809
24640,53.7247754,91.5117809,53.7247595,91.5118229
24641,53.7247595,91.5118229,53.7247436,91.5119068
24642,53.7247436,91.5119068,53.7247088,91.5119538
24643,53.7247088,91.5119538,53.7246800,91.5119622
24644,53.7256161,91.5124564,53.7256021,91.5125015
24645,53.7256021,91.5125015,53.7255473,91.5125893
24646,53.7255473,91.5125893,53.7255445,91.5126416
24647,53.7255445,91.5126416,53.7255473,91.5126914
24648,53.7255473,91.5126914,53.7255332,91.5127650
24649,53.7255332,91.5127650,53.7254517,91.5129146
24650,53.7254517,91.5129146,53.7254279,91.5129336
24651,53.7254279,91.5129336,53.7254068,91.5129336
24652,53.7224684,91.5091245,53.7225068,91.5091336
24653,53.7225068,91.5091336,53.7225459,91.5092603
24654,53.7225459,91.5092603,53.7225834,91.5093401
24655,53.7225834,91.5093401,53.7226029,91.5093979
24656,53.7226029,91.5093979,53.7226420,91.5096568
24657,53.7226420,91.5096568,53.7226355,91.5096981
24658,53.7226355,91.5096981,53.7225980,91.5097284
24659,53.7225980,91.5097284,53.7225654,91.5097835
24660,53.7225654,91.5097835,53.7225622,91.5098771
24661,53.7225622,91.5098771,53.7225507,91.5099625
24662,53.7225507,91.5099625,53.7225558,91.5100045
24663,53.7225558,91.5100045,53.7225703,91.5100131
24664,53.7225703,91.5100131,53.7225832,91.5100752
24665,53.7225832,91.5100752,53.7226160,91.5101541
24666,53.7226160,91.5101541,53.7226428,91.5101810
24667,53.7226428,91.5101810,53.7226895,91.5102817
24668,53.7226895,91.5102817,53.7227452,91.5103590
24669,53.7227452,91.5103590,53.7227839,91.5104110
24670,53.7227839,91.5104110,53.7227938,91.5104547
24671,53.7227938,91.5104547,53.7228733,91.5105705
24672,53.7228733,91.5105705,53.7229121,91.5106545
24673,53.7229121,91.5106545,53.7229796,91.5107972
24674,53.7229796,91.5107972,53.7229965,91.5108526
24675,53.7229965,91.5108526,53.7230422,91.5109365
24676,53.7230422,91.5109365,53.7231174,91.5110641
24677,53.7231174,91.5110641,53.7232982,91.5113378
24678,53.7232982,91.5113378,53.7233866,91.5114872
24679,53.7233866,91.5114872,53.7234562,91.5115963
24680,53.7234562,91.5115963,53.7234820,91.5116114
24681,53.7234820,91.5116114,53.7235168,91.5116618
24682,53.7235168,91.5116618,53.7235257,91.5116887
24683,53.7235257,91.5116887,53.7235247,91.5117239
24684,53.7235247,91.5117239,53.7235118,91.5117441
24685,53.7235118,91.5117441,53.7235078,91.5117844
24686,53.7235078,91.5117844,53.7235088,91.5118230
24687,53.7235088,91.5118230,53.7235247,91.5118532
24688,53.7235247,91.5118532,53.7235493,91.5118798
24689,53.6766061,91.4073075,53.6768709,91.4078929
24690,53.6768709,91.4078929,53.6773507,91.4087862
24691,53.6773507,91.4087862,53.6777183,91.4096264
24692,53.6777183,91.4096264,53.6777408,91.4097929
24693,53.6777408,91.4097929,53.6776601,91.4097627
24694,53.6776601,91.4097627,53.6771489,91.4091647
24695,53.6771489,91.4091647,53.6764405,91.4082563
24696,53.6764405,91.4082563,53.6760930,91.4075674
24697,53.6760930,91.4075674,53.6760414,91.4072041
24698,53.6760414,91.4072041,53.6756692,91.4067121
24699,53.6756692,91.4067121,53.6755258,91.4068105
24700,53.6755258,91.4068105,53.6755213,91.4070149
24701,53.6755213,91.4070149,53.6755751,91.4072268
24702,53.6755751,91.4072268,53.6755168,91.4072874
24703,53.6755168,91.4072874,53.6754271,91.4072495
24704,53.6754271,91.4072495,53.6752791,91.4068332
24705,53.6752791,91.4068332,53.6754047,91.4067348
24706,53.6754047,91.4067348,53.6754540,91.4065077
24707,53.6754540,91.4065077,53.6754047,91.4062806
24708,53.6754047,91.4062806,53.6752253,91.4061746
24709,53.6752253,91.4061746,53.6752074,91.4064396
24710,53.6752074,91.4064396,53.6750863,91.4063790
24711,53.6750863,91.4063790,53.6750235,91.4064471
24712,53.6750235,91.4064471,53.6750101,91.4066288
24713,53.6750101,91.4066288,53.6749249,91.4066061
24714,53.6749249,91.4066061,53.6748756,91.4062352
24715,53.6748756,91.4062352,53.6750228,91.4058854
24716,53.6750228,91.4058854,53.6750919,91.4059476
24717,53.6750919,91.4059476,53.6755431,91.4061757
24718,53.6755431,91.4061757,53.6761906,91.4068556
24719,53.6761906,91.4068556,53.6766061,91.4073075
24720,53.6766061,91.4073075,53.6771235,91.4081681
24721,53.6771235,91.4081681,53.6774472,91.4087706
24722,53.6774472,91.4087706,53.6778270,91.4096571
24723,53.6778270,91.4096571,53.6781278,91.4100960
24724,53.6781278,91.4100960,53.6784592,91.4103628
24725,53.6784592,91.4103628,53.6785662,91.4104704
24726,53.6785662,91.4104704,53.6787548,91.4104661
24727,53.6787548,91.4104661,53.6788415,91.4102596
24728,53.7514675,91.4033598,53.7514399,91.4036763
24729,53.7514399,91.4036763,53.7513684,91.4041295
24730,53.7513684,91.4041295,53.7515317,91.4041201
24731,53.7515317,91.4041201,53.7515868,91.4046447
24732,53.7515868,91.4046447,53.7516198,91.4047564
24733,53.7516198,91.4047564,53.7515904,91.4050698
24734,53.7515904,91.4050698,53.7517226,91.4052561
24735,53.7517226,91.4052561,53.7519171,91.4053274
24736,53.7519171,91.4053274,53.7518914,91.4055354
24737,53.7518914,91.4055354,53.7517941,91.4057123
24738,53.7517941,91.4057123,53.7517776,91.4059357
24739,53.7517776,91.4059357,53.7517648,91.4060102
24740,53.7517648,91.4060102,53.7521616,91.4064057
24741,53.7521616,91.4064057,53.7524938,91.4065517
24742,53.7524938,91.4065517,53.7528279,91.4065988
24743,53.7528279,91.4065988,53.7533891,91.4067387
24744,53.7533891,91.4067387,53.7536799,91.4067589
24745,53.7536799,91.4067589,53.7542433,91.4068256
24746,53.7542433,91.4068256,53.7548186,91.4069307
24747,53.7548186,91.4069307,53.7558608,91.4070859
24748,53.7558608,91.4070859,53.7565893,91.4071604
24749,53.7565893,91.4071604,53.7569086,91.4071480
24750,53.7569086,91.4071480,53.7573320,91.4071602
24751,53.7573320,91.4071602,53.7579976,91.4071404
24752,53.7579976,91.4071404,53.7581183,91.4070988
24753,53.7581183,91.4070988,53.7584504,91.4070351
24754,53.7584504,91.4070351,53.7589901,91.4069254
24755,53.7589901,91.4069254,53.7592379,91.4068925
24756,53.7592379,91.4068925,53.7592639,91.4067103
24757,53.7592639,91.4067103,53.7593041,91.4063328
24758,53.7593041,91.4063328,53.7592561,91.4056657
24759,53.7592561,91.4056657,53.7592717,91.4055121
24760,53.7592717,91.4055121,53.7597154,91.4054133
24761,53.7597154,91.4054133,53.7597310,91.4044916
24762,53.7597310,91.4044916,53.7598179,91.4044455
24763,53.7598179,91.4044455,53.7599165,91.4031661
24764,53.7599165,91.4031661,53.7599658,91.4027798
24765,53.7599658,91.4027798,53.7602006,91.4028018
24766,53.7602006,91.4028018,53.7602252,91.4023563
24767,53.7602252,91.4023563,53.7604393,91.4023365
24768,53.7604393,91.4023365,53.7604782,91.4024397
24769,53.7604782,91.4024397,53.7610620,91.4021566
24770,53.7610620,91.4021566,53.7611100,91.4022817
24771,53.7611100,91.4022817,53.7612398,91.4022488
24772,53.7612398,91.4022488,53.7612502,91.4021048
24773,53.7612502,91.4021048,53.7614033,91.4020061
24774,53.7614033,91.4020061,53.7614007,91.4018129
24775,53.7614007,91.4018129,53.7614526,91.4019622
24776,53.7614526,91.4019622,53.7618872,91.4018678
24777,53.7618872,91.4018678,53.7618638,91.4007376
24778,53.7618638,91.4007376,53.7618768,91.3987340
24779,53.7618768,91.3987340,53.7618703,91.3982621
24780,53.7618703,91.3982621,53.7618327,91.3962914
24781,53.7618327,91.3962914,53.7618431,91.3959491
24782,53.7618431,91.3959491,53.7618496,91.3946916
24783,53.7618496,91.3946916,53.7618029,91.3946345
24784,53.7618029,91.3946345,53.7607092,91.3946938
24785,53.7607092,91.3946938,53.7603148,91.3947662
24786,53.7603148,91.3947662,53.7599879,91.3948649
24787,53.7599879,91.3948649,53.7594041,91.3952270
24788,53.7594041,91.3952270,53.7588319,91.3955518
24789,53.7588319,91.3955518,53.7582533,91.3959666
24790,53.7582533,91.3959666,53.7578692,91.3962585
24791,53.7578692,91.3962585,53.7575605,91.3964911
24792,53.7575605,91.3964911,53.7574022,91.3965679
24793,53.7574022,91.3965679,53.7573970,91.3965175
24794,53.7573970,91.3965175,53.7566989,91.3969586
24795,53.7566989,91.3969586,53.7562604,91.3972460
24796,53.7562604,91.3972460,53.7558128,91.3975275
24797,53.7558128,91.3975275,53.7550265,91.3981310
24798,53.7550265,91.3981310,53.7543959,91.3985875
24799,53.7543959,91.3985875,53.7541909,91.3987784
24800,53.7541909,91.3987784,53.7532099,91.3994961
24801,53.7532099,91.3994961,53.7529621,91.3996694
24802,53.7529621,91.3996694,53.7526948,91.3999372
24803,53.7526948,91.3999372,53.7525663,91.4001171
24804,53.7525663,91.4001171,53.7525443,91.4002686
24805,53.7525443,91.4002686,53.7525209,91.4010015
24806,53.7525209,91.4010015,53.7521585,91.4009788
24807,53.7521585,91.4009788,53.7519536,91.4015590
24808,53.7519536,91.4015590,53.7517917,91.4019672
24809,53.7517917,91.4019672,53.7516130,91.4029035
24810,53.7516130,91.4029035,53.7514675,91.4033598
24811,53.7267971,91.5078484,53.7268503,91.5077639
24812,53.7268503,91.5077639,53.7269079,91.5077538
24813,53.7269079,91.5077538,53.7269516,91.5077975
24814,53.7269516,91.5077975,53.7270092,91.5077807
24815,53.7270092,91.5077807,53.7270788,91.5076598
24816,53.7270788,91.5076598,53.7271264,91.5076128
24817,53.7271264,91.5076128,53.7271026,91.5074382
24818,53.7271026,91.5074382,53.7270470,91.5074180
24819,53.7270470,91.5074180,53.7270132,91.5073508
24820,53.7270132,91.5073508,53.7270107,91.5071859
24821,53.7289284,91.5093463,53.7289408,91.5092495
24822,53.7289408,91.5092495,53.7289671,91.5091275
24823,53.7289671,91.5091275,53.7290157,91.5090011
24824,53.7290157,91.5090011,53.7290266,91.5089775
24825,53.7290266,91.5089775,53.7290318,91.5089490
24826,53.7290318,91.5089490,53.7290310,91.5089105
24827,53.7290310,91.5089105,53.7290317,91.5088736
24828,53.7290317,91.5088736,53.7290392,91.5088377
24829,53.7290392,91.5088377,53.7290466,91.5087975
24830,53.7290466,91.5087975,53.7290663,91.5087144
24831,53.7290663,91.5087144,53.7290769,91.5086866
24832,53.7290769,91.5086866,53.7290925,91.5086714
24833,53.7290925,91.5086714,53.7291130,91.5086700
24834,53.7291130,91.5086700,53.7291286,91.5086548
24835,53.7291286,91.5086548,53.7291335,91.5086215
24836,53.7291335,91.5086215,53.7291335,91.5085730
24837,53.7291335,91.5085730,53.7291180,91.5084912
24838,53.7291180,91.5084912,53.7290450,91.5082999
24839,53.7290450,91.5082999,53.7289908,91.5081696
24840,53.7289908,91.5081696,53.7289548,91.5080254
24841,53.7289548,91.5080254,53.7288812,91.5076673
24842,53.7258366,91.5124342,53.7258563,91.5123749
24843,53.7258563,91.5123749,53.7258652,91.5122801
24844,53.7258652,91.5122801,53.7258593,91.5121190
24845,53.7258593,91.5121190,53.7258754,91.5120169
24846,53.7258754,91.5120169,53.7258788,91.5119546
24847,53.7258788,91.5119546,53.7258493,91.5118406
24848,53.7258493,91.5118406,53.7258493,91.5117812
24849,53.7258493,91.5117812,53.7258717,91.5116744
24850,53.7258717,91.5116744,53.7259209,91.5115960
24851,53.7259209,91.5115960,53.7259448,91.5115272
24852,53.7259448,91.5115272,53.7259715,91.5113800
24853,53.7259715,91.5113800,53.7259926,91.5113182
24854,53.7259926,91.5113182,53.7260066,91.5112232
24855,53.7277674,91.5046718,53.7277814,91.5047241
24856,53.7277814,91.5047241,53.7278601,91.5047098
24857,53.7278601,91.5047098,53.7278657,91.5048048
24858,53.7278657,91.5048048,53.7277842,91.5048808
24859,53.7277842,91.5048808,53.7277308,91.5050043
24860,53.7277308,91.5050043,53.7277084,91.5052132
24861,53.7277084,91.5052132,53.7277280,91.5053842
24862,53.7277280,91.5053842,53.7277449,91.5055551
24863,53.7277449,91.5055551,53.7276803,91.5056121
24864,53.7276803,91.5056121,53.7275342,91.5060063
24865,53.7275342,91.5060063,53.7274667,91.5060490
24866,53.7274667,91.5060490,53.7272110,91.5066364
24867,53.7272110,91.5066364,53.7271390,91.5067497
24868,53.7288812,91.5076673,53.7288301,91.5074183
24869,53.7288301,91.5074183,53.7288055,91.5072769
24870,53.7288055,91.5072769,53.7287471,91.5068347
24871,53.7287471,91.5068347,53.7287100,91.5064465
24872,53.7287100,91.5064465,53.7286868,91.5061368
24873,53.7286868,91.5061368,53.7286752,91.5059878
24874,53.7286752,91.5059878,53.7286567,91.5052193
24875,53.7286567,91.5052193,53.7286427,91.5049056
24876,53.7286427,91.5049056,53.7286195,91.5046822
24877,53.7286195,91.5046822,53.7285755,91.5044704
24878,53.7285755,91.5044704,53.7285476,91.5043214
24879,53.7285476,91.5043214,53.7285244,91.5042548
24880,53.7285244,91.5042548,53.7284827,91.5041803
24881,53.7284827,91.5041803,53.7284247,91.5041215
24882,53.7284247,91.5041215,53.7283621,91.5040901
24883,53.7278766,91.5043256,53.7278432,91.5044534
24884,53.7271385,91.5122701,53.7273739,91.5121224
24885,53.7260066,91.5112232,53.7260420,91.5110874
24886,53.7288998,91.5095683,53.7289284,91.5093463
24887,53.7258366,91.5124342,53.7259142,91.5125164
24888,53.7259142,91.5125164,53.7259287,91.5125897
24889,53.7259287,91.5125897,53.7259741,91.5126107
24890,53.7259741,91.5126107,53.7259824,91.5125513
24891,53.7259824,91.5125513,53.7260175,91.5125373
24892,53.7260175,91.5125373,53.7260485,91.5125723
24893,53.7260485,91.5125723,53.7260671,91.5127224
24894,53.7260671,91.5127224,53.7261435,91.5128691
24895,53.7261435,91.5128691,53.7262096,91.5128237
24896,53.7262096,91.5128237,53.7261993,91.5126526
24897,53.7261993,91.5126526,53.7261663,91.5125792
24898,53.7261663,91.5125792,53.7261621,91.5124675
24899,53.7261621,91.5124675,53.7261745,91.5123907
24900,53.7261745,91.5123907,53.7262758,91.5123418
24901,53.7262758,91.5123418,53.7264534,91.5123942
24902,53.7264534,91.5123942,53.7265299,91.5124850
24903,53.7265299,91.5124850,53.7265113,91.5125932
24904,53.7265113,91.5125932,53.7265340,91.5126526
24905,53.7290663,91.5087144,53.7289586,91.5086785
24906,53.7289586,91.5086785,53.7289090,91.5086855
24907,53.7289090,91.5086855,53.7288966,91.5087833
24908,53.7288966,91.5087833,53.7288222,91.5088601
24909,53.7288222,91.5088601,53.7287582,91.5088915
24910,53.7287582,91.5088915,53.7287437,91.5088147
24911,53.7287437,91.5088147,53.7287478,91.5087274
24912,53.7287478,91.5087274,53.7286673,91.5087135
24913,53.7286673,91.5087135,53.7286549,91.5087798
24914,53.7286549,91.5087798,53.7285743,91.5087309
24915,53.7285743,91.5087309,53.7285371,91.5088008
24916,53.7285371,91.5088008,53.7285392,91.5089614
24917,53.7285392,91.5089614,53.7285991,91.5090487
24918,53.7285991,91.5090487,53.7286342,91.5091709
24919,53.7286342,91.5091709,53.7287148,91.5092233
24920,53.7287148,91.5092233,53.7287954,91.5092303
24921,53.7287954,91.5092303,53.7288346,91.5091360
24922,53.7288346,91.5091360,53.7288966,91.5091220
24923,53.7288966,91.5091220,53.7289090,91.5091884
24924,53.7289090,91.5091884,53.7288759,91.5092547
24925,53.7288759,91.5092547,53.7289284,91.5093463
24926,53.7281985,91.5042019,53.7282147,91.5043225
24927,53.7282147,91.5043225,53.7282498,91.5044583
24928,53.7282498,91.5044583,53.7283038,91.5045546
24929,53.7283038,91.5045546,53.7283009,91.5046262
24930,53.7283009,91.5046262,53.7283228,91.5047027
24931,53.7283228,91.5047027,53.7283520,91.5047398
24932,53.7283520,91.5047398,53.7283988,91.5049077
24933,53.7283988,91.5049077,53.7284148,91.5049867
24934,53.7284148,91.5049867,53.7284338,91.5048879
24935,53.7284338,91.5048879,53.7283929,91.5047299
24936,53.7283929,91.5047299,53.7283623,91.5046533
24937,53.7283623,91.5046533,53.7283520,91.5045743
24938,53.7283520,91.5045743,53.7283637,91.5045348
24939,53.7283637,91.5045348,53.7283608,91.5044879
24940,53.7283608,91.5044879,53.7283418,91.5044583
24941,53.7283418,91.5044583,53.7283111,91.5044237
24942,53.7283111,91.5044237,53.7282761,91.5043027
24943,53.7282761,91.5043027,53.7282761,91.5042410
24944,53.7282761,91.5042410,53.7282775,91.5041866
24945,53.7282775,91.5041866,53.7282644,91.5041373
24946,53.7282644,91.5041373,53.7282322,91.5040940
24947,53.7271385,91.5122701,53.7272099,91.5121729
24948,53.7272099,91.5121729,53.7272173,91.5120891
24949,53.7272173,91.5120891,53.7271869,91.5120170
24950,53.7271869,91.5120170,53.7270939,91.5119123
24951,53.7270939,91.5119123,53.7270133,91.5117027
24952,53.7270133,91.5117027,53.7269265,91.5115386
24953,53.7269265,91.5115386,53.7268336,91.5114688
24954,53.7268336,91.5114688,53.7267551,91.5114583
24955,53.7267551,91.5114583,53.7266518,91.5113396
24956,53.7266518,91.5113396,53.7266724,91.5111999
24957,53.7266724,91.5111999,53.7266311,91.5111301
24958,53.7266311,91.5111301,53.7265898,91.5109485
24959,53.7265898,91.5109485,53.7265443,91.5109031
24960,53.7265443,91.5109031,53.7265030,91.5107215
24961,53.7265030,91.5107215,53.7264638,91.5107180
24962,53.7264638,91.5107180,53.7264053,91.5108149
24963,53.7264053,91.5108149,53.7263909,91.5109755
24964,53.7263909,91.5109755,53.7263351,91.5109999
24965,53.7263351,91.5109999,53.7262731,91.5109406
24966,53.7262731,91.5109406,53.7262194,91.5109510
24967,53.7262194,91.5109510,53.7262008,91.5110279
